id_municipio,nome_municipio,sigla_uf,nome_regiao,qtd_alunos,qtd_nao_alfabetizados,taxa_nao_alfabetizacao_amostra,escore_medio_modelo,proporcao_sinalizada
2413300,Serra de São Bento,RN,Nordeste,4,3,0.75,0.5709591476085323,1.0
2413359,Serra do Mel,RN,Nordeste,6,6,1.0,0.6522396946967315,1.0
2413409,Serra Negra do Norte,RN,Nordeste,6,5,0.8333333333333334,0.6207736176844203,1.0
2413508,Serrinha,RN,Nordeste,7,3,0.42857142857142855,0.5996768110020337,1.0
2413557,Serrinha dos Pintos,RN,Nordeste,9,2,0.2222222222222222,0.6164473877151929,1.0
2413607,Severiano Melo,RN,Nordeste,8,4,0.5,0.6006227721820439,1.0
2413706,Sítio Novo,RN,Nordeste,4,2,0.5,0.6175343579613548,1.0
2413805,Taboleiro Grande,RN,Nordeste,3,0,0.0,0.6304883455473129,1.0
2413904,Taipu,RN,Nordeste,13,7,0.5384615384615384,0.5980182932277518,1.0
2414001,Tangará,RN,Nordeste,10,3,0.3,0.6048214625997288,1.0
2414100,Tenente Ananias,RN,Nordeste,11,6,0.5454545454545454,0.6217499666806574,1.0
2414159,Tenente Laurentino Cruz,RN,Nordeste,3,2,0.6666666666666666,0.6430600272487752,1.0
2414209,Tibau do Sul,RN,Nordeste,16,11,0.6875,0.6337260740902052,1.0
2414308,Timbaúba dos Batistas,RN,Nordeste,1,1,1.0,0.6066754523395341,1.0
2414407,Touros,RN,Nordeste,24,14,0.5833333333333334,0.6271023082416584,1.0
2414456,Triunfo Potiguar,RN,Nordeste,1,1,1.0,0.6066051884521302,1.0
2414506,Umarizal,RN,Nordeste,3,2,0.6666666666666666,0.5978964000440445,1.0
2414605,Upanema,RN,Nordeste,3,2,0.6666666666666666,0.6038505396305468,1.0
2414704,Várzea,RN,Nordeste,3,0,0.0,0.5697808125355783,1.0
2414753,Venha-Ver,RN,Nordeste,1,0,0.0,0.6272964370054326,1.0
2414803,Vera Cruz,RN,Nordeste,13,6,0.46153846153846156,0.5925571509842478,1.0
2415008,Vila Flor,RN,Nordeste,6,1,0.16666666666666666,0.66681365796399,1.0
2500106,Água Branca,PB,Nordeste,10,6,0.6,0.5229567723207059,1.0
2500205,Aguiar,PB,Nordeste,2,0,0.0,0.4309449623842635,1.0
2500304,Alagoa Grande,PB,Nordeste,39,33,0.8461538461538461,0.48120556692740135,1.0
2500403,Alagoa Nova,PB,Nordeste,24,1,0.041666666666666664,0.5212280607568147,1.0
2500502,Alagoinha,PB,Nordeste,13,6,0.46153846153846156,0.46262737390938413,1.0
2500536,Alcantil,PB,Nordeste,9,7,0.7777777777777778,0.4775035166447157,1.0
2500577,Algodão de Jandaíra,PB,Nordeste,5,3,0.6,0.4693127956371387,1.0
2500601,Alhandra,PB,Nordeste,25,20,0.8,0.5334335256072078,1.0
2500700,São João do Rio do Peixe,PB,Nordeste,13,5,0.38461538461538464,0.4930021836381375,1.0
2500734,Amparo,PB,Nordeste,2,1,0.5,0.5305027407222737,1.0
2500775,Aparecida,PB,Nordeste,7,1,0.14285714285714285,0.5136927477617264,1.0
2500809,Araçagi,PB,Nordeste,10,4,0.4,0.4818823322035003,1.0
2500908,Arara,PB,Nordeste,6,5,0.8333333333333334,0.4891096187610818,1.0
2501005,Araruna,PB,Nordeste,20,10,0.5,0.45707272061293447,1.0
2501104,Areia,PB,Nordeste,19,1,0.05263157894736842,0.5094781616825861,1.0
2501153,Areia de Baraúnas,PB,Nordeste,5,4,0.8,0.4840295645170162,1.0
2501203,Areial,PB,Nordeste,14,9,0.6428571428571429,0.501207391918206,1.0
2501302,Aroeiras,PB,Nordeste,26,12,0.46153846153846156,0.495216995961161,1.0
2501351,Assunção,PB,Nordeste,6,0,0.0,0.46778736659932313,1.0
2501401,Baía da Traição,PB,Nordeste,17,10,0.5882352941176471,0.5433222705273286,1.0
2501500,Bananeiras,PB,Nordeste,12,5,0.4166666666666667,0.4830746932499346,1.0
2501534,Baraúna,PB,Nordeste,8,2,0.25,0.4955207135128634,1.0
2501575,Barra de Santana,PB,Nordeste,8,4,0.5,0.5009200658258912,1.0
2501609,Barra de Santa Rosa,PB,Nordeste,5,2,0.4,0.47520064484708796,1.0
2501708,Barra de São Miguel,PB,Nordeste,6,3,0.5,0.5524329785138598,1.0
2501807,Bayeux,PB,Nordeste,41,30,0.7317073170731707,0.5516568977235371,1.0
2501906,Belém,PB,Nordeste,13,12,0.9230769230769231,0.47097908884724937,1.0
2502003,Belém do Brejo do Cruz,PB,Nordeste,9,7,0.7777777777777778,0.44246791027336785,1.0
2502052,Bernardino Batista,PB,Nordeste,3,0,0.0,0.5134794760615649,1.0
2502102,Boa Ventura,PB,Nordeste,8,6,0.75,0.4877821730448689,1.0
2502151,Boa Vista,PB,Nordeste,10,5,0.5,0.5379157308926346,1.0
2502201,Bom Jesus,PB,Nordeste,2,0,0.0,0.5225653109743145,1.0
2502300,Bom Sucesso,PB,Nordeste,4,2,0.5,0.49204656584987816,1.0
2502409,Bonito de Santa Fé,PB,Nordeste,8,2,0.25,0.5067679720397233,1.0
2502508,Boqueirão,PB,Nordeste,11,6,0.5454545454545454,0.5184517851660919,1.0
2502607,Igaracy,PB,Nordeste,4,1,0.25,0.456040762426563,1.0
2502706,Borborema,PB,Nordeste,3,2,0.6666666666666666,0.5036013926396697,1.0
2502805,Brejo do Cruz,PB,Nordeste,11,6,0.5454545454545454,0.48149158314483614,1.0
2502904,Brejo dos Santos,PB,Nordeste,6,0,0.0,0.4837692588973434,1.0
2503001,Caaporã,PB,Nordeste,24,17,0.7083333333333334,0.5275271782759114,1.0
2503100,Cabaceiras,PB,Nordeste,4,1,0.25,0.553774173716693,1.0
2503209,Cabedelo,PB,Nordeste,60,30,0.5,0.5524047841224462,1.0
2503308,Cachoeira dos Índios,PB,Nordeste,8,3,0.375,0.5118088552001929,1.0
2503407,Cacimba de Areia,PB,Nordeste,2,2,1.0,0.49614617885302925,1.0
2503506,Cacimba de Dentro,PB,Nordeste,22,7,0.3181818181818182,0.46563937631574337,1.0
2503555,Cacimbas,PB,Nordeste,6,3,0.5,0.4869136023102978,1.0
2503605,Caiçara,PB,Nordeste,4,0,0.0,0.47601959633511703,1.0
2503704,Cajazeiras,PB,Nordeste,48,23,0.4791666666666667,0.5016070482288645,1.0
2503803,Caldas Brandão,PB,Nordeste,1,1,1.0,0.4830641688933348,1.0
2503902,Camalaú,PB,Nordeste,10,3,0.3,0.5066330464447361,1.0
2504009,Campina Grande,PB,Nordeste,279,151,0.5412186379928315,0.5330182042922119,1.0
2504033,Capim,PB,Nordeste,17,7,0.4117647058823529,0.5024334613881511,1.0
2504074,Caraúbas,PB,Nordeste,6,0,0.0,0.5617426774141827,1.0
2504108,Carrapateira,PB,Nordeste,1,0,0.0,0.47048148691949043,1.0
2504157,Casserengue,PB,Nordeste,14,7,0.5,0.4639654865703416,1.0
2504207,Catingueira,PB,Nordeste,3,0,0.0,0.47614313775159633,1.0
2504306,Catolé do Rocha,PB,Nordeste,22,14,0.6363636363636364,0.511116244828316,1.0
2504355,Caturité,PB,Nordeste,5,1,0.2,0.5164895871929367,1.0
2504405,Conceição,PB,Nordeste,13,0,0.0,0.47280236556322525,1.0
2504504,Condado,PB,Nordeste,3,1,0.3333333333333333,0.4932275716211667,1.0
2504603,Conde,PB,Nordeste,39,10,0.2564102564102564,0.5096329987794099,1.0
2504702,Congo,PB,Nordeste,4,4,1.0,0.5040816178167495,1.0
2504801,Coremas,PB,Nordeste,7,4,0.5714285714285714,0.4731730146600836,1.0
2504850,Coxixola,PB,Nordeste,1,0,0.0,0.5132782008815677,1.0
2504900,Cruz do Espírito Santo,PB,Nordeste,8,3,0.375,0.5118172413613662,1.0
2505006,Cubati,PB,Nordeste,11,0,0.0,0.5368180246755744,1.0
2505105,Cuité,PB,Nordeste,15,4,0.26666666666666666,0.49291947474262354,1.0
2505204,Cuitegi,PB,Nordeste,4,3,0.75,0.49008303937506337,1.0
2505238,Cuité de Mamanguape,PB,Nordeste,7,6,0.8571428571428571,0.4937380531997322,1.0
2505279,Curral de Cima,PB,Nordeste,1,0,0.0,0.4717859864952102,1.0
2505303,Curral Velho,PB,Nordeste,1,0,0.0,0.45212501258036253,1.0
2505352,Damião,PB,Nordeste,5,1,0.2,0.49606287078442046,1.0
2505402,Desterro,PB,Nordeste,5,1,0.2,0.5224346511506431,1.0
2505501,Vista Serrana,PB,Nordeste,3,2,0.6666666666666666,0.5264550237136357,1.0
2505709,Dona Inês,PB,Nordeste,7,0,0.0,0.4608448749443047,1.0
2505808,Duas Estradas,PB,Nordeste,2,0,0.0,0.48759047852644233,1.0
2505907,Emas,PB,Nordeste,4,2,0.5,0.48654306124879876,1.0
2506004,Esperança,PB,Nordeste,25,5,0.2,0.5033105305691145,1.0
2506103,Fagundes,PB,Nordeste,12,8,0.6666666666666666,0.5188489115248673,1.0
2506202,Frei Martinho,PB,Nordeste,1,0,0.0,0.4662603069596538,1.0
2506251,Gado Bravo,PB,Nordeste,3,0,0.0,0.5269760248731798,1.0
2506301,Guarabira,PB,Nordeste,42,14,0.3333333333333333,0.5040991220265427,1.0
2506400,Gurinhém,PB,Nordeste,8,8,1.0,0.47964568247804873,1.0
2506509,Gurjão,PB,Nordeste,2,0,0.0,0.519347842894954,1.0
2506608,Ibiara,PB,Nordeste,4,2,0.5,0.43919834654379497,1.0
2506707,Imaculada,PB,Nordeste,12,7,0.5833333333333334,0.502264132665326,1.0
2506806,Ingá,PB,Nordeste,16,9,0.5625,0.4596632094396663,1.0
2506905,Itabaiana,PB,Nordeste,15,7,0.4666666666666667,0.5011559420737158,1.0
2507002,Itaporanga,PB,Nordeste,13,7,0.5384615384615384,0.5253229146064028,1.0
2507101,Itapororoca,PB,Nordeste,21,5,0.23809523809523808,0.49772352304020806,1.0
2507200,Itatuba,PB,Nordeste,4,3,0.75,0.4626514243808667,1.0
2507309,Jacaraú,PB,Nordeste,12,6,0.5,0.5219074988633143,1.0
2507408,Jericó,PB,Nordeste,5,5,1.0,0.49239117069216454,1.0
2507507,João Pessoa,PB,Nordeste,569,256,0.44991212653778556,0.5427852477882197,1.0
2507606,Juarez Távora,PB,Nordeste,6,3,0.5,0.4735764536915166,1.0
2507705,Juazeirinho,PB,Nordeste,16,13,0.8125,0.5291687325278498,1.0
2507804,Junco do Seridó,PB,Nordeste,6,2,0.3333333333333333,0.5279852709059016,1.0
2507903,Juripiranga,PB,Nordeste,13,6,0.46153846153846156,0.5197838652045115,1.0
2508000,Juru,PB,Nordeste,10,7,0.7,0.4779433813377373,1.0
2508109,Lagoa,PB,Nordeste,5,4,0.8,0.4756588956342348,1.0
2508208,Lagoa de Dentro,PB,Nordeste,5,5,1.0,0.4970277546216342,1.0
2508307,Lagoa Seca,PB,Nordeste,24,12,0.5,0.5249722121409113,1.0
2508406,Lastro,PB,Nordeste,3,0,0.0,0.5296863796486364,1.0
2508505,Livramento,PB,Nordeste,8,1,0.125,0.5479907007321847,1.0
2508554,Logradouro,PB,Nordeste,1,0,0.0,0.48085995526870096,1.0
2508604,Lucena,PB,Nordeste,14,8,0.5714285714285714,0.5386251088569294,1.0
2508703,Mãe d'Água,PB,Nordeste,1,0,0.0,0.5329269076491363,1.0
2508802,Malta,PB,Nordeste,6,1,0.16666666666666666,0.4757316748644504,1.0
2508901,Mamanguape,PB,Nordeste,47,10,0.2127659574468085,0.5218838643988722,1.0
2509008,Manaíra,PB,Nordeste,9,3,0.3333333333333333,0.48322127593599146,1.0
2509057,Marcação,PB,Nordeste,12,10,0.8333333333333334,0.5370328691780751,1.0
2509107,Mari,PB,Nordeste,21,8,0.38095238095238093,0.513650039211204,1.0
2509156,Marizópolis,PB,Nordeste,5,0,0.0,0.5093353607258083,1.0
2509206,Massaranduba,PB,Nordeste,14,9,0.6428571428571429,0.5073219582154034,1.0
2509305,Mataraca,PB,Nordeste,20,11,0.55,0.5646841048648994,1.0
2509339,Matinhas,PB,Nordeste,3,0,0.0,0.5317195158335605,1.0
2509396,Maturéia,PB,Nordeste,12,6,0.5,0.5192494267786902,1.0
2509404,Mogeiro,PB,Nordeste,7,3,0.42857142857142855,0.4988319550274626,1.0
2509503,Montadas,PB,Nordeste,5,0,0.0,0.5265398628609552,1.0
2509602,Monte Horebe,PB,Nordeste,5,1,0.2,0.4967995539711375,1.0
2509701,Monteiro,PB,Nordeste,32,9,0.28125,0.49017711535170205,1.0
2509800,Mulungu,PB,Nordeste,10,2,0.2,0.4790218688561653,1.0
2509909,Natuba,PB,Nordeste,5,1,0.2,0.4737778375163254,1.0
2510006,Nazarezinho,PB,Nordeste,2,1,0.5,0.4802080277073615,1.0
2510105,Nova Floresta,PB,Nordeste,12,2,0.16666666666666666,0.5076263738782509,1.0
2510204,Nova Olinda,PB,Nordeste,7,3,0.42857142857142855,0.499569683284823,1.0
2510303,Nova Palmeira,PB,Nordeste,2,0,0.0,0.5268692675134937,1.0
2510402,Olho d'Água,PB,Nordeste,7,1,0.14285714285714285,0.45190515550156546,1.0
2510501,Olivedos,PB,Nordeste,2,1,0.5,0.5439657339309796,1.0
2510600,Ouro Velho,PB,Nordeste,2,0,0.0,0.5273358264773179,1.0
2510709,Passagem,PB,Nordeste,1,0,0.0,0.4561299128041395,1.0
2510808,Patos,PB,Nordeste,80,29,0.3625,0.49878346030113274,1.0
2510907,Paulista,PB,Nordeste,4,2,0.5,0.47049888475181467,1.0
2511004,Pedra Branca,PB,Nordeste,2,0,0.0,0.5099605881665986,1.0
2511103,Pedra Lavrada,PB,Nordeste,8,1,0.125,0.5176575567643946,1.0
2511202,Pedras de Fogo,PB,Nordeste,34,12,0.35294117647058826,0.5096759270916913,1.0
2511301,Piancó,PB,Nordeste,3,3,1.0,0.47622475205967624,1.0
2511400,Picuí,PB,Nordeste,19,13,0.6842105263157895,0.5222434205396468,1.0
2511509,Pilar,PB,Nordeste,12,5,0.4166666666666667,0.4987430459750996,1.0
2511608,Pilões,PB,Nordeste,9,4,0.4444444444444444,0.4936460597823302,1.0
2511707,Pilõezinhos,PB,Nordeste,6,3,0.5,0.4863446001900266,1.0
2511806,Pirpirituba,PB,Nordeste,5,3,0.6,0.4982477005240561,1.0
2511905,Pitimbu,PB,Nordeste,21,10,0.47619047619047616,0.5225369211856326,1.0
2512002,Pocinhos,PB,Nordeste,27,11,0.4074074074074074,0.5254822441923825,1.0
2512036,Poço Dantas,PB,Nordeste,6,1,0.16666666666666666,0.5156033242782241,1.0
2512077,Poço de José de Moura,PB,Nordeste,5,1,0.2,0.48486633271009066,1.0
2512101,Pombal,PB,Nordeste,25,7,0.28,0.489937633954193,1.0
2512200,Prata,PB,Nordeste,5,2,0.4,0.5273471889798196,1.0
2512309,Princesa Isabel,PB,Nordeste,27,0,0.0,0.5143594268574199,1.0
2512408,Puxinanã,PB,Nordeste,22,10,0.45454545454545453,0.5111056059630141,1.0
2512507,Queimadas,PB,Nordeste,56,4,0.07142857142857142,0.5318723295844449,1.0
2512606,Quixabá,PB,Nordeste,3,2,0.6666666666666666,0.4983812379980391,1.0
2512705,Remígio,PB,Nordeste,17,7,0.4117647058823529,0.4855505830202368,1.0
2512721,Pedro Régis,PB,Nordeste,4,1,0.25,0.46326241139718527,1.0
2512747,Riachão,PB,Nordeste,3,0,0.0,0.4897673028751013,1.0
2512754,Riachão do Bacamarte,PB,Nordeste,3,1,0.3333333333333333,0.5012590731132136,1.0
2512762,Riachão do Poço,PB,Nordeste,4,0,0.0,0.4771548785087296,1.0
2512788,Riacho de Santo Antônio,PB,Nordeste,5,2,0.4,0.5232223601494774,1.0
2512804,Riacho dos Cavalos,PB,Nordeste,9,5,0.5555555555555556,0.4814803286657284,1.0
2512903,Rio Tinto,PB,Nordeste,22,14,0.6363636363636364,0.5009922266376482,1.0
2513000,Salgadinho,PB,Nordeste,4,0,0.0,0.4757286704940097,1.0
2513109,Salgado de São Félix,PB,Nordeste,3,0,0.0,0.4742321210325999,1.0
2513158,Santa Cecília,PB,Nordeste,6,4,0.6666666666666666,0.4984311938636292,1.0
2513208,Santa Cruz,PB,Nordeste,7,0,0.0,0.48916648798892715,1.0
2513307,Santa Helena,PB,Nordeste,6,0,0.0,0.4990037274413939,1.0
2513356,Santa Inês,PB,Nordeste,1,1,1.0,0.47855056003591256,1.0
2513406,Santa Luzia,PB,Nordeste,11,5,0.45454545454545453,0.4953488198141675,1.0
2513505,Santana de Mangueira,PB,Nordeste,3,0,0.0,0.48786707634469795,1.0
2513604,Santana dos Garrotes,PB,Nordeste,4,3,0.75,0.46306132805059963,1.0
2513653,Joca Claudino,PB,Nordeste,3,1,0.3333333333333333,0.43605198639074666,1.0
2513703,Santa Rita,PB,Nordeste,93,51,0.5483870967741935,0.5336756424511079,1.0
2513802,Santa Teresinha,PB,Nordeste,1,1,1.0,0.46741433423121126,1.0
2513851,Santo André,PB,Nordeste,5,3,0.6,0.49736645675686975,1.0
2513901,São Bento,PB,Nordeste,22,11,0.5,0.48607069636379613,1.0
2513927,São Bentinho,PB,Nordeste,1,1,1.0,0.46304678313363024,1.0
2513943,São Domingos do Cariri,PB,Nordeste,4,0,0.0,0.5247614933639453,1.0
2513968,São Domingos,PB,Nordeste,3,0,0.0,0.4594227835072513,1.0
2513984,São Francisco,PB,Nordeste,2,0,0.0,0.4967824831882611,1.0
2514008,São João do Cariri,PB,Nordeste,5,1,0.2,0.5412439780916515,1.0
2514107,São João do Tigre,PB,Nordeste,4,1,0.25,0.462074671270842,1.0
2514206,São José da Lagoa Tapada,PB,Nordeste,7,2,0.2857142857142857,0.4592672347894222,1.0
2514305,São José de Caiana,PB,Nordeste,7,4,0.5714285714285714,0.47886422616857194,1.0
2514404,São José de Espinharas,PB,Nordeste,4,1,0.25,0.47939213336935727,1.0
2514453,São José dos Ramos,PB,Nordeste,5,2,0.4,0.4995517196941871,1.0
2514503,São José de Piranhas,PB,Nordeste,17,7,0.4117647058823529,0.521346491388479,1.0
2514552,São José de Princesa,PB,Nordeste,1,1,1.0,0.5049751616863909,1.0
2514602,São José do Bonfim,PB,Nordeste,3,2,0.6666666666666666,0.51637119320623,1.0
2514651,São José do Brejo do Cruz,PB,Nordeste,3,0,0.0,0.49869790561260796,1.0
2514701,São José do Sabugi,PB,Nordeste,3,3,1.0,0.4907778498793152,1.0
2514800,São José dos Cordeiros,PB,Nordeste,2,0,0.0,0.5558691389121312,1.0
2514909,São Mamede,PB,Nordeste,9,6,0.6666666666666666,0.5085574281767695,1.0
2515005,São Miguel de Taipu,PB,Nordeste,3,0,0.0,0.4649551279518216,1.0
2515104,São Sebastião de Lagoa de Roça,PB,Nordeste,12,7,0.5833333333333334,0.5236231832664587,1.0
2515203,São Sebastião do Umbuzeiro,PB,Nordeste,6,2,0.3333333333333333,0.5367549881632167,1.0
2515302,Sapé,PB,Nordeste,32,22,0.6875,0.5175483317843103,1.0
2515401,São Vicente do Seridó,PB,Nordeste,6,3,0.5,0.5677102007918886,1.0
2515500,Serra Branca,PB,Nordeste,13,7,0.5384615384615384,0.5348925444563285,1.0
2515609,Serra da Raiz,PB,Nordeste,4,2,0.5,0.4663726807626203,1.0
2515708,Serra Grande,PB,Nordeste,5,2,0.4,0.46957243719952924,1.0
2515807,Serra Redonda,PB,Nordeste,2,0,0.0,0.5122236649471097,1.0
2515906,Serraria,PB,Nordeste,8,0,0.0,0.46237560624886176,1.0
2515930,Sertãozinho,PB,Nordeste,3,2,0.6666666666666666,0.48300017158221653,1.0
2515971,Sobrado,PB,Nordeste,6,1,0.16666666666666666,0.4957770648321578,1.0
2516003,Solânea,PB,Nordeste,16,7,0.4375,0.49370811713967966,1.0
2516102,Soledade,PB,Nordeste,13,9,0.6923076923076923,0.5449916785037368,1.0
2516151,Sossêgo,PB,Nordeste,2,1,0.5,0.47277300815353696,1.0
2516201,Sousa,PB,Nordeste,43,16,0.37209302325581395,0.49678297926067355,1.0
2516300,Sumé,PB,Nordeste,14,4,0.2857142857142857,0.5007504560930606,1.0
2516409,Tacima,PB,Nordeste,2,0,0.0,0.5301043131183978,1.0
2516508,Taperoá,PB,Nordeste,17,1,0.058823529411764705,0.5170511864564844,1.0
2516607,Tavares,PB,Nordeste,4,3,0.75,0.4841246561726732,1.0
2516706,Teixeira,PB,Nordeste,10,3,0.3,0.5255730391095965,1.0
2516755,Tenório,PB,Nordeste,3,2,0.6666666666666666,0.4959472560901396,1.0
2516805,Triunfo,PB,Nordeste,5,2,0.4,0.48238273750647165,1.0
2516904,Uiraúna,PB,Nordeste,16,8,0.5,0.48315405163563796,1.0
2517001,Umbuzeiro,PB,Nordeste,17,3,0.17647058823529413,0.4421027304514351,1.0
2517100,Várzea,PB,Nordeste,2,0,0.0,0.5153928274976541,1.0
2517209,Vieirópolis,PB,Nordeste,4,0,0.0,0.4515950991940214,1.0
2517407,Zabelê,PB,Nordeste,3,1,0.3333333333333333,0.5039412326519934,1.0
2600054,Abreu e Lima,PE,Nordeste,76,43,0.5657894736842105,0.4368258567260986,1.0
2600104,Afogados da Ingazeira,PE,Nordeste,40,9,0.225,0.36778041822591745,1.0
2600203,Afrânio,PE,Nordeste,15,6,0.4,0.3729820850364637,1.0
2600302,Agrestina,PE,Nordeste,22,9,0.4090909090909091,0.35862215281016796,1.0
2600401,Água Preta,PE,Nordeste,17,8,0.47058823529411764,0.3900593806286229,1.0
2600500,Águas Belas,PE,Nordeste,33,18,0.5454545454545454,0.3622136132071767,1.0
2600609,Alagoinha,PE,Nordeste,15,6,0.4,0.37772167370399423,1.0
2600708,Aliança,PE,Nordeste,28,19,0.6785714285714286,0.38405018438483574,1.0
2600807,Altinho,PE,Nordeste,13,5,0.38461538461538464,0.33547835269091497,0.0
2600906,Amaraji,PE,Nordeste,20,8,0.4,0.3789977975644395,1.0
2601003,Angelim,PE,Nordeste,7,2,0.2857142857142857,0.36107016262462405,1.0
2601052,Araçoiaba,PE,Nordeste,21,11,0.5238095238095238,0.4372470718252481,1.0
2601102,Araripina,PE,Nordeste,92,44,0.4782608695652174,0.38180077048645267,1.0
2601201,Arcoverde,PE,Nordeste,74,28,0.3783783783783784,0.40029270735220857,1.0
2601300,Barra de Guabiraba,PE,Nordeste,15,5,0.3333333333333333,0.3559448582947312,1.0
2601409,Barreiros,PE,Nordeste,47,17,0.3617021276595745,0.42415882977873687,1.0
2601508,Belém de Maria,PE,Nordeste,11,4,0.36363636363636365,0.34761351868631774,0.0
2601607,Belém do São Francisco,PE,Nordeste,18,6,0.3333333333333333,0.3659475025846636,1.0
2601706,Belo Jardim,PE,Nordeste,66,40,0.6060606060606061,0.3806224296381251,1.0
2601805,Betânia,PE,Nordeste,8,1,0.125,0.3713736858461615,1.0
2601904,Bezerros,PE,Nordeste,40,17,0.425,0.37845640173155304,1.0
2602001,Bodocó,PE,Nordeste,28,15,0.5357142857142857,0.3715603117804651,1.0
2602100,Bom Conselho,PE,Nordeste,44,20,0.45454545454545453,0.366950227526629,1.0
2602209,Bom Jardim,PE,Nordeste,29,11,0.3793103448275862,0.36509173989521715,1.0
2602308,Bonito,PE,Nordeste,32,8,0.25,0.3881597057400512,1.0
2602407,Brejão,PE,Nordeste,8,0,0.0,0.40143494914137046,1.0
2602506,Brejinho,PE,Nordeste,8,3,0.375,0.4090613369222501,1.0
2602605,Brejo da Madre de Deus,PE,Nordeste,40,27,0.675,0.37213875031381716,1.0
2602704,Buenos Aires,PE,Nordeste,10,0,0.0,0.39503483448355137,1.0
2602803,Buíque,PE,Nordeste,53,29,0.5471698113207547,0.3422470506845051,0.0
2602902,Cabo de Santo Agostinho,PE,Nordeste,208,98,0.47115384615384615,0.4177017061936855,1.0
2603009,Cabrobó,PE,Nordeste,31,17,0.5483870967741935,0.3766089248095441,1.0
2603108,Cachoeirinha,PE,Nordeste,18,8,0.4444444444444444,0.3679864235439676,1.0
2603207,Caetés,PE,Nordeste,38,17,0.4473684210526316,0.3675454407725548,1.0
2603306,Calçado,PE,Nordeste,3,2,0.6666666666666666,0.37451006830421524,1.0
2603405,Calumbi,PE,Nordeste,13,2,0.15384615384615385,0.37342503974037417,1.0
2603454,Camaragibe,PE,Nordeste,102,42,0.4117647058823529,0.42544376971913456,1.0
2603504,Camocim de São Félix,PE,Nordeste,20,6,0.3,0.3646383596775715,1.0
2603702,Canhotinho,PE,Nordeste,17,7,0.4117647058823529,0.3718369127975846,1.0
2603801,Capoeiras,PE,Nordeste,17,3,0.17647058823529413,0.3790804994223548,1.0
2603900,Carnaíba,PE,Nordeste,24,1,0.041666666666666664,0.3869625862673483,1.0
2603926,Carnaubeira da Penha,PE,Nordeste,4,0,0.0,0.35620228778343777,1.0
2604007,Carpina,PE,Nordeste,58,22,0.3793103448275862,0.40260515005923314,1.0
2604106,Caruaru,PE,Nordeste,310,134,0.432258064516129,0.4096674242306305,1.0
2604155,Casinhas,PE,Nordeste,10,1,0.1,0.3774544956895971,1.0
2604205,Catende,PE,Nordeste,25,19,0.76,0.38057753976135444,1.0
2604304,Cedro,PE,Nordeste,4,2,0.5,0.3858635426256779,1.0
2604403,Chã de Alegria,PE,Nordeste,7,1,0.14285714285714285,0.3931155453964082,1.0
2604502,Chã Grande,PE,Nordeste,26,10,0.38461538461538464,0.36608499945339,1.0
2604601,Condado,PE,Nordeste,16,11,0.6875,0.3979939272281584,1.0
2604700,Correntes,PE,Nordeste,14,2,0.14285714285714285,0.3933239891172959,1.0
2604809,Cortês,PE,Nordeste,6,1,0.16666666666666666,0.3963209857082595,1.0
2604908,Cumaru,PE,Nordeste,6,0,0.0,0.37543230315319037,1.0
2605004,Cupira,PE,Nordeste,34,8,0.23529411764705882,0.37307703106288836,1.0
2605103,Custódia,PE,Nordeste,37,6,0.16216216216216217,0.38264085626308963,1.0
2605152,Dormentes,PE,Nordeste,19,0,0.0,0.36170771140899416,1.0
2605202,Escada,PE,Nordeste,38,23,0.6052631578947368,0.39832330945919825,1.0
2605301,Exu,PE,Nordeste,42,18,0.42857142857142855,0.4066234187142698,1.0
2605400,Feira Nova,PE,Nordeste,24,4,0.16666666666666666,0.37663919991700484,1.0
2605459,Fernando de Noronha,PE,Nordeste,8,0,0.0,0.3983588126131574,1.0
2605509,Ferreiros,PE,Nordeste,6,4,0.6666666666666666,0.3750023607014065,1.0
2605608,Flores,PE,Nordeste,11,5,0.45454545454545453,0.3680234169767181,1.0
2605707,Floresta,PE,Nordeste,26,15,0.5769230769230769,0.40398385217598176,1.0
2605806,Frei Miguelinho,PE,Nordeste,11,5,0.45454545454545453,0.36029973075807287,1.0
2605905,Gameleira,PE,Nordeste,13,2,0.15384615384615385,0.3728340405829199,1.0
2606002,Garanhuns,PE,Nordeste,117,38,0.3247863247863248,0.4095331597663504,1.0
2606101,Glória do Goitá,PE,Nordeste,23,9,0.391304347826087,0.3674702255320125,1.0
2606200,Goiana,PE,Nordeste,86,50,0.5813953488372093,0.4050025092868537,1.0
2606309,Granito,PE,Nordeste,14,2,0.14285714285714285,0.3939732967607516,1.0
2606408,Gravatá,PE,Nordeste,39,25,0.6410256410256411,0.3953602581833473,1.0
2606507,Iati,PE,Nordeste,10,2,0.2,0.3585154894332866,1.0
2606606,Ibimirim,PE,Nordeste,23,9,0.391304347826087,0.3756059751752977,1.0
2606705,Ibirajuba,PE,Nordeste,4,1,0.25,0.3508878748796652,1.0
2606804,Igarassu,PE,Nordeste,124,39,0.31451612903225806,0.41962183441882894,1.0
2606903,Iguaraci,PE,Nordeste,4,0,0.0,0.37360941903884026,1.0
2607000,Inajá,PE,Nordeste,19,4,0.21052631578947367,0.38836995052927825,1.0
2607109,Ingazeira,PE,Nordeste,8,2,0.25,0.3751024198633186,1.0
2607208,Ipojuca,PE,Nordeste,148,60,0.40540540540540543,0.41439372916857864,1.0
